"quad","year","SP_ID","ObjectID","species","seedling","area","x","y","age","survives","dormancy","trackID","distEdgeMin","allEdge"
"Q20",2011,"118",119,"Pseudoroegneria spicata","N",0.25,49.569753,47.686367,5,0,0,5,47.436367,0
"Q20",2011,"148",149,"Pseudoroegneria spicata","N",0.25,91.532753,84.251857,5,1,0,4,8.217247,0
"Q20",2012,"86",87,"Pseudoroegneria spicata","N",3.2958305115525,17.9821123081815,0.46598904332055,6,1,0,12,0,1
"Q20",2012,"87",88,"Pseudoroegneria spicata","N",3.76384213940299,39.1528734532107,16.3203309307063,6,1,0,10,15.07262,0
"Q20",2012,"88",89,"Pseudoroegneria spicata","N",0.87997978504,41.6288691213781,20.2764893304434,6,0,0,10,19.768983,0
"Q20",2012,"89",90,"Pseudoroegneria spicata","N",1.275396153661,36.9724554828226,22.5516970394538,6,1,0,10,21.38956,0
"Q20",2012,"90",91,"Pseudoroegneria spicata","N",0.53624628346,21.6794175240207,17.7395317120585,6,0,0,7,17.172754,0
"Q20",2012,"91",92,"Pseudoroegneria spicata","N",1.097102707121,23.4211689941844,15.9612623919221,6,0,0,7,15.138766,0
"Q20",2012,"92",93,"Pseudoroegneria spicata","N",2.8641730300785,24.2112278401924,20.6092615775402,6,1,0,7,18.942159,0
"Q20",2012,"94",95,"Pseudoroegneria spicata","N",0.84114797372,19.725860096874,13.0545873092982,6,0,0,8,12.426782,0
"Q20",2012,"95",96,"Pseudoroegneria spicata","N",1.4783012204175,23.0864117761933,10.2855888597936,6,1,1,12,9.483286,0
"Q20",2012,"96",97,"Pseudoroegneria spicata","N",0.76622236553,18.4094510022416,7.72062864000497,6,0,0,12,7.234322,0
"Q20",2012,"97",98,"Pseudoroegneria spicata","N",4.6213999269965,37.111640806663,27.3083037221951,6,1,0,7,25.424464,0
"Q20",2012,"98",99,"Pseudoroegneria spicata","N",23.139389799003,84.2269237258313,19.938121662666,6,1,0,11,12.837106,0
"Q20",2012,"100",101,"Pseudoroegneria spicata","N",1.39598987389251,51.2159394017732,43.2110671479204,6,0,0,5,42.589342,0
"Q20",2012,"101",102,"Pseudoroegneria spicata","N",1.821487926088,45.3201267128069,41.6713293035045,6,1,0,5,40.8034,0
"Q20",2012,"102",103,"Pseudoroegneria spicata","N",1.38737734636401,46.0175424926576,37.6196039371614,6,1,0,5,36.80157,0
"Q20",2012,"103",104,"Pseudoroegneria spicata","N",4.213131452586,51.8448911887997,49.0660826294011,6,1,0,5,47.067643,0
"Q20",2012,"104",105,"Pseudoroegneria spicata","N",2.29484010400449,52.4583551114593,33.8070356145358,6,1,0,5,32.750129,0
"Q20",2012,"105",106,"Pseudoroegneria spicata","N",11.8641427655745,28.6448776265129,86.7207549302026,6,1,0,2,11.670723,0
"Q20",2012,"106",107,"Pseudoroegneria spicata","N",1.0851739287255,23.1636884757568,84.7166357572679,6,1,0,2,14.515,0
"Q20",2012,"107",108,"Pseudoroegneria spicata","N",0.2988825283335,11.1759554801431,99.7912049630469,6,1,1,1,0,1
"Q20",2012,"108",109,"Pseudoroegneria spicata","N",0.031881530475,4.78095933333333,99.946225,6,0,0,1,0,1
"Q20",2012,"109",110,"Pseudoroegneria spicata","N",1.698704917951,97.6539793822586,96.6677554690977,6,1,0,3,1.311171,1
"Q20",2012,"121",122,"Pseudoroegneria spicata","N",0.25,17.643484,4.638093,6,0,0,12,4.388093,1
"Q20",2012,"133",134,"Pseudoroegneria spicata","N",0.25,88.750397,16.478221,6,0,1,11,10.999603,0
"Q20",2012,"135",136,"Pseudoroegneria spicata","N",0.25,33.551589,19.256352,6,0,0,10,19.006352,0
"Q20",2012,"136",137,"Pseudoroegneria spicata","N",0.25,79.754546,20.810783,6,0,0,11,19.995454,0
"Q20",2012,"139",140,"Pseudoroegneria spicata","N",0.25,32.724764,22.00141,6,0,0,10,21.75141,0
"Q20",2012,"147",148,"Pseudoroegneria spicata","N",0.25,39.273215,24.911832,6,0,1,7,24.661832,0
"Q20",2012,"148",149,"Pseudoroegneria spicata","N",0.25,85.046223,24.944905,6,0,0,11,14.703777,0
"Q20",2012,"150",151,"Pseudoroegneria spicata","N",0.25,85.67461,25.573292,6,0,0,11,14.07539,0
"Q20",2012,"152",153,"Pseudoroegneria spicata","N",0.25,84.880858,25.705584,6,0,0,11,14.869142,0
"Q20",2012,"164",165,"Pseudoroegneria spicata","N",0.25,52.30397,37.049617,6,0,0,5,36.799617,0
"Q20",2012,"166",167,"Pseudoroegneria spicata","N",0.25,43.275046,39.133215,6,0,0,5,38.883215,0
"Q20",2012,"167",168,"Pseudoroegneria spicata","N",0.25,47.508388,41.051447,6,0,0,5,40.801447,0
"Q20",2012,"179",180,"Pseudoroegneria spicata","N",0.25,4.050488,55.835071,6,0,0,17,3.800488,1
"Q20",2012,"181",182,"Pseudoroegneria spicata","N",0.25,3.157517,56.298092,6,1,0,17,2.907517,1
"Q20",2012,"182",183,"Pseudoroegneria spicata","N",0.25,9.573676,56.562676,6,1,0,17,9.323676,0
"Q20",2012,"184",185,"Pseudoroegneria spicata","N",0.25,8.416122,58.315545,6,1,0,17,8.166122,0
"Q20",2012,"227",228,"Pseudoroegneria spicata","N",0.25,33.485442,79.746837,1,1,0,24,20.003163,0
"Q20",2012,"229",230,"Pseudoroegneria spicata","N",0.25,90.304827,81.069757,6,1,0,4,9.445173,0
"Q20",2012,"236",237,"Pseudoroegneria spicata","N",0.1935405,99.8064595,85.898412,6,0,1,4,0,1
"Q20",2012,"237",238,"Pseudoroegneria spicata","N",0.25,34.213049,85.964558,6,0,0,2,13.785442,0
"Q20",2013,"63",64,"Pseudoroegneria spicata","N",1.0288309767055,17.850607042989,0.21800625547399,7,0,0,12,0,1
"Q20",2013,"64",65,"Pseudoroegneria spicata","N",4.1915245144225,19.0316275789419,6.01988169075272,7,1,0,12,4.788932,0
"Q20",2013,"65",66,"Pseudoroegneria spicata","N",4.9440782720725,23.9037245023124,9.85247321278719,7,1,0,12,8.493105,0
"Q20",2013,"66",67,"Pseudoroegneria spicata","N",1.512878156296,23.6936903185392,19.8499207053679,7,1,0,7,19.032364,0
"Q20",2013,"67",68,"Pseudoroegneria spicata","N",0.463779746528,19.3421272271533,11.9683811314384,7,1,0,12,11.359432,0
"Q20",2013,"68",69,"Pseudoroegneria spicata","N",8.225541997254,38.3017792824553,14.773223214322,7,1,0,10,13.476103,0
"Q20",2013,"69",70,"Pseudoroegneria spicata","N",24.3032713770665,40.6433574713029,20.0812002063284,7,1,0,10,17.180276,0
"Q20",2013,"70",71,"Pseudoroegneria spicata","N",9.17060557399601,35.4152828738078,26.1588599728454,7,1,0,7,24.235846,0
"Q20",2013,"71",72,"Pseudoroegneria spicata","N",1.026734660305,48.3833874699839,39.5745833645547,7,1,0,5,39.052543,0
"Q20",2013,"72",73,"Pseudoroegneria spicata","N",3.0374221739305,48.9882594612092,28.7973105644236,7,0,0,5,27.94002,0
"Q20",2013,"73",74,"Pseudoroegneria spicata","N",4.85365386784399,51.1838623866469,42.3874950921859,7,1,0,5,41.433796,0
"Q20",2013,"74",75,"Pseudoroegneria spicata","N",3.6091275640965,50.5361506832953,33.0854659834492,7,1,0,5,31.555999,0
"Q20",2013,"75",76,"Pseudoroegneria spicata","N",5.289236405071,86.8919912717076,16.2417814969593,7,1,0,11,11.926806,0
"Q20",2013,"76",77,"Pseudoroegneria spicata","N",25.773368652421,83.9253544004155,20.9904957866553,7,1,0,11,13.249725,0
"Q20",2013,"77",78,"Pseudoroegneria spicata","N",1.32036551497549,98.6896486565779,96.7785841439374,7,1,0,3,0.637894000000003,1
"Q20",2013,"79",80,"Pseudoroegneria spicata","N",2.40349075741451,32.3194945167207,79.1744342964604,2,1,0,24,20.201543,0
"Q20",2013,"80",81,"Pseudoroegneria spicata","N",2.40349208033351,33.8875890827129,85.3775988391024,7,1,0,2,13.675142,0
"Q20",2013,"81",82,"Pseudoroegneria spicata","N",1.44317470396,10.9029990558727,99.5267708994903,7,1,0,1,0,1
"Q20",2013,"83",84,"Pseudoroegneria spicata","N",2.23625751509099,2.80525419771538,56.0260442702004,7,1,0,17,1.818855,1
"Q20",2013,"116",117,"Pseudoroegneria spicata","N",0.25,23.938066,14.075825,7,0,0,12,13.825825,0
"Q20",2013,"117",118,"Pseudoroegneria spicata","N",0.25,22.56223,15.874995,7,0,0,7,15.624995,0
"Q20",2013,"118",119,"Pseudoroegneria spicata","N",0.25,32.087249,26.564183,7,0,0,7,26.314183,0
"Q20",2013,"119",120,"Pseudoroegneria spicata","N",0.25,32.40475,24.447512,7,0,0,7,24.197512,0
"Q20",2013,"120",121,"Pseudoroegneria spicata","N",0.25,32.933918,22.330842,7,0,0,10,22.080842,0
"Q20",2013,"121",122,"Pseudoroegneria spicata","N",0.25,37.167259,28.575021,7,0,0,7,28.325021,0
"Q20",2013,"122",123,"Pseudoroegneria spicata","N",0.25,39.389764,23.971261,7,0,0,7,23.721261,0
"Q20",2013,"123",124,"Pseudoroegneria spicata","N",0.25,6.687198,56.250493,7,0,0,17,6.437198,0
"Q20",2013,"124",125,"Pseudoroegneria spicata","N",0.25,9.544703,56.567993,7,0,0,17,9.294703,0
"Q20",2013,"125",126,"Pseudoroegneria spicata","N",0.25,8.592202,57.837996,7,0,0,17,8.342202,0
"Q20",2013,"126",127,"Pseudoroegneria spicata","N",0.25,9.756371,58.155496,7,0,0,17,9.506371,0
"Q20",2013,"127",128,"Pseudoroegneria spicata","N",0.25,28.383075,85.14305,7,0,0,2,14.60695,0
"Q20",2013,"128",129,"Pseudoroegneria spicata","N",0.25,26.583904,87.153888,7,0,0,2,12.596112,0
"Q20",2013,"129",130,"Pseudoroegneria spicata","N",0.25,22.138896,84.402216,7,0,0,2,15.347784,0
"Q20",2013,"130",131,"Pseudoroegneria spicata","N",0.25,31.134747,87.048054,7,0,0,2,12.701946,0
"Q20",2013,"131",132,"Pseudoroegneria spicata","N",0.25,29.811828,89.958477,7,0,0,2,9.791523,0
"Q20",2013,"132",133,"Pseudoroegneria spicata","N",0.25,54.36521,45.984639,7,0,0,5,45.38479,0
"Q20",2013,"133",134,"Pseudoroegneria spicata","N",0.25,52.248539,46.407973,7,0,0,5,46.157973,0
"Q20",2013,"134",135,"Pseudoroegneria spicata","N",0.25,91.142367,80.962625,7,0,0,4,8.60763300000001,0
"Q20",2013,"135",136,"Pseudoroegneria spicata","N",0.2245015,82.781517,99.7754985,1,1,0,25,0,1
"Q20",2013,"136",137,"Pseudoroegneria spicata","N",0.25,46.692278,36.195036,7,1,0,5,35.945036,0
"Q20",2013,"137",138,"Pseudoroegneria spicata","N",0.25,52.407289,50.376731,7,1,0,5,47.342711,0
"Q20",2013,"138",139,"Pseudoroegneria spicata","N",0.25,54.735628,50.482564,7,0,0,5,45.014372,0
"Q20",2014,"0",1,"Pseudoroegneria spicata","N",6.210088482784,17.7431658778111,0.85603629292843,8,0,0,12,0,1
"Q20",2014,"2",3,"Pseudoroegneria spicata","N",3.2840917630865,16.5958719337361,6.34852894985878,8,1,0,12,4.875993,0
"Q20",2014,"4",5,"Pseudoroegneria spicata","N",3.9939393652255,22.7964025925627,9.02832276757975,8,1,0,12,7.614436,0
"Q20",2014,"5",6,"Pseudoroegneria spicata","N",4.49770887947,18.7049532802419,11.8742598701602,8,1,0,12,10.392567,0
"Q20",2014,"6",7,"Pseudoroegneria spicata","N",1.378214537034,15.3410292354281,11.5422823695377,8,0,0,12,10.432254,0
"Q20",2014,"7",8,"Pseudoroegneria spicata","N",18.0349370417845,37.4960674731973,14.6345566645993,8,1,0,10,12.019757,0
"Q20",2014,"9",10,"Pseudoroegneria spicata","N",0.982864549066,37.97573222072,27.9106680268539,8,1,0,7,27.299475,0
"Q20",2014,"11",12,"Pseudoroegneria spicata","N",3.14705561453949,23.4510514375449,19.7418587180396,8,1,0,7,18.330083,0
"Q20",2014,"13",14,"Pseudoroegneria spicata","N",3.5620981332185,42.8211710102619,36.5776242080841,8,1,0,5,34.919491,0
"Q20",2014,"27",28,"Pseudoroegneria spicata","N",6.22567451497499,10.7389918868145,99.1047538249119,8,1,0,1,0,1
"Q20",2014,"35",36,"Pseudoroegneria spicata","N",4.95527752673951,53.5619883213347,50.233714266941,8,1,0,5,45.177895,0
"Q20",2014,"38",39,"Pseudoroegneria spicata","N",1.1584889497705,51.5232871254552,43.2480912537968,8,1,0,5,42.711486,0
"Q20",2014,"41",42,"Pseudoroegneria spicata","N",2.119302330087,50.1343591064217,33.0356654730117,8,1,0,5,31.519589,0
"Q20",2014,"43",44,"Pseudoroegneria spicata","N",1.182115593208,47.9144214100387,29.2972775104271,8,1,0,5,28.304894,0
"Q20",2014,"58",61,"Pseudoroegneria spicata","N",36.2273941878075,83.5262166277186,20.145817623423,8,1,0,11,12.713455,0
"Q20",2014,"61",64,"Pseudoroegneria spicata","N",2.146868860794,88.2255894689831,16.0275338123548,8,0,0,11,11.006889,0
"Q20",2014,"91",95,"Pseudoroegneria spicata","N",0.25,81.646939,99.485891,2,1,0,25,0.264109000000005,1
"Q20",2014,"93",97,"Pseudoroegneria spicata","N",0.25,89.50508,91.349937,1,1,0,26,8.400063,0
"Q20",2014,"94",98,"Pseudoroegneria spicata","N",0.25,91.926022,87.063679,1,0,0,27,7.823978,0
"Q20",2014,"95",99,"Pseudoroegneria spicata","N",0.25,33.744031,17.729478,8,1,0,10,17.479478,0
"Q20",2014,"96",100,"Pseudoroegneria spicata","N",0.25,35.728411,18.801042,8,0,0,10,18.551042,0
"Q20",2014,"97",101,"Pseudoroegneria spicata","N",0.25,46.404369,36.858891,8,0,0,5,36.608891,0
"Q20",2014,"98",102,"Pseudoroegneria spicata","N",0.25,46.642494,38.049518,8,0,0,5,37.799518,0
"Q20",2014,"99",103,"Pseudoroegneria spicata","N",0.25,44.975616,50.352668,1,0,0,28,44.725616,0
"Q20",2014,"100",104,"Pseudoroegneria spicata","N",0.25,1.517717,55.55174,8,1,0,17,1.267717,1
"Q20",2014,"101",105,"Pseudoroegneria spicata","N",0.25,21.242443,17.332602,8,0,0,7,17.082602,0
"Q20",2014,"102",106,"Pseudoroegneria spicata","N",0.25,22.591821,14.475096,8,0,0,12,14.225096,0
"Q20",2014,"103",107,"Pseudoroegneria spicata","N",0.25,29.259335,88.492432,8,1,0,2,11.257568,0
"Q20",2014,"139",143,"Pseudoroegneria spicata","N",0.25,51.722504,46.026721,8,0,0,5,45.776721,0
"Q20",2015,"3",4,"Pseudoroegneria spicata","N",3.8978580179325,22.7807838227725,6.63707490924542,9,1,0,12,4.378722,0
"Q20",2015,"4",5,"Pseudoroegneria spicata","N",3.119405423692,22.5992054294046,18.4251933986174,9,1,0,7,16.761247,0
"Q20",2015,"15",17,"Pseudoroegneria spicata","N",3.8152531918585,38.8551777330002,13.6028439701804,9,0,0,10,12.031811,0
"Q20",2015,"16",18,"Pseudoroegneria spicata","N",2.63173487813299,41.9433276252538,18.9633109008542,9,1,0,10,18.018021,0
"Q20",2015,"34",36,"Pseudoroegneria spicata","N",3.12012742448,87.9094035331457,15.4834602127991,9,1,0,11,11.111988,0
"Q20",2015,"53",55,"Pseudoroegneria spicata","N",0.25,18.347309,6.021788,9,0,0,12,5.771788,0
"Q20",2015,"54",56,"Pseudoroegneria spicata","N",0.25,19.339498,10.2419,9,0,0,12,9.9919,0
"Q20",2015,"55",57,"Pseudoroegneria spicata","N",0.25,18.148871,12.464405,9,0,0,12,12.214405,0
"Q20",2015,"56",58,"Pseudoroegneria spicata","N",0.25,20.95346,12.067529,9,0,0,12,11.817529,0
"Q20",2015,"57",59,"Pseudoroegneria spicata","N",0.250000000000002,21.985337,15.480661,9,0,0,12,15.230661,0
"Q20",2015,"72",74,"Pseudoroegneria spicata","N",0.25,25.279406,84.682571,9,0,0,2,15.067429,0
"Q20",2015,"73",75,"Pseudoroegneria spicata","N",0.249999999999993,27.382848,85.436634,9,1,0,2,14.313366,0
"Q20",2015,"74",76,"Pseudoroegneria spicata","N",0.25,25.398469,87.421014,9,0,0,2,12.328986,0
"Q20",2015,"75",77,"Pseudoroegneria spicata","N",0.25,27.740036,88.29414,9,0,0,2,11.45586,0
"Q20",2015,"76",78,"Pseudoroegneria spicata","N",0.25,2.10186,97.819159,1,1,0,29,1.85186,1
"Q20",2015,"77",79,"Pseudoroegneria spicata","N",0.25,3.808425,98.890724,9,0,0,1,0.859275999999994,1
"Q20",2015,"78",80,"Pseudoroegneria spicata","N",0.25,32.941755,66.489784,1,0,0,30,32.691755,0
"Q20",2015,"79",81,"Pseudoroegneria spicata","N",0.25,31.671752,68.751976,1,0,0,31,30.998024,0
"Q20",2015,"80",82,"Pseudoroegneria spicata","N",0.25,30.40175,68.712289,1,0,0,32,30.15175,0
"Q20",2015,"81",83,"Pseudoroegneria spicata","N",0.25,29.846124,71.768232,1,0,0,33,27.981768,0
"Q20",2015,"82",84,"Pseudoroegneria spicata","N",0.25,31.711439,71.80792,1,0,0,34,27.94208,0
"Q20",2015,"83",85,"Pseudoroegneria spicata","N",0.249999999999996,30.282687,80.221686,4,0,1,24,19.528314,0
"Q20",2015,"84",86,"Pseudoroegneria spicata","N",0.249999999999998,31.989253,79.308872,4,0,1,24,20.441128,0
"Q20",2015,"85",87,"Pseudoroegneria spicata","N",0.25,32.624254,85.619197,9,1,0,2,14.130803,0
"Q20",2015,"99",101,"Pseudoroegneria spicata","N",0.249999999999998,31.513002,19.340939,9,0,0,10,19.090939,0
"Q20",2015,"100",102,"Pseudoroegneria spicata","N",0.249999999999998,30.004874,20.372817,9,0,0,10,20.122817,0
"Q20",2015,"101",103,"Pseudoroegneria spicata","N",0.250000000000001,36.553325,15.57062,9,0,0,10,15.32062,0
"Q20",2015,"102",104,"Pseudoroegneria spicata","N",0.25,38.855204,20.452192,9,0,0,10,20.202192,0
"Q20",2015,"103",105,"Pseudoroegneria spicata","N",0.25,39.25208,21.682507,9,0,0,10,21.432507,0
"Q20",2015,"104",106,"Pseudoroegneria spicata","N",0.25,38.815517,23.428761,9,1,0,7,23.178761,0
"Q20",2015,"105",107,"Pseudoroegneria spicata","N",0.25,39.093329,26.841893,9,1,0,7,26.591893,0
"Q20",2015,"106",108,"Pseudoroegneria spicata","N",0.25,37.426451,28.667521,9,0,0,7,28.417521,0
"Q20",2015,"107",109,"Pseudoroegneria spicata","N",0.250000000000002,44.530528,27.595956,9,0,0,5,27.345956,0
"Q20",2015,"108",110,"Pseudoroegneria spicata","N",0.25,45.879906,27.754707,9,0,0,5,27.504707,0
"Q20",2015,"109",111,"Pseudoroegneria spicata","N",0.25,49.451788,31.921903,9,0,0,5,31.671903,0
"Q20",2015,"110",112,"Pseudoroegneria spicata","N",0.25,51.436167,32.556903,9,1,0,5,32.306903,0
"Q20",2015,"111",113,"Pseudoroegneria spicata","N",0.25,46.63397,38.152852,9,1,0,5,37.902852,0
"Q20",2015,"112",114,"Pseudoroegneria spicata","N",0.25,50.443977,49.384437,9,0,0,5,49.134437,0
"Q20",2015,"113",115,"Pseudoroegneria spicata","N",0.25,52.626794,48.908186,9,1,0,5,47.123206,0
"Q20",2015,"123",125,"Pseudoroegneria spicata","N",0.250000000000004,49.491475,42.121611,9,0,0,5,41.871611,0
"Q20",2015,"124",126,"Pseudoroegneria spicata","N",0.25,36.275511,26.405328,9,0,0,7,26.155328,0
"Q20",2015,"125",127,"Pseudoroegneria spicata","N",0.250000000000002,35.561135,24.897201,9,0,0,7,24.647201,0
"Q20",2015,"126",128,"Pseudoroegneria spicata","N",0.250000000000002,34.608633,25.135326,9,0,0,7,24.885326,0
"Q20",2015,"127",129,"Pseudoroegneria spicata","N",0.25,33.537068,26.087828,9,0,0,7,25.837828,0
"Q20",2015,"178",180,"Pseudoroegneria spicata","N",0.25,89.496555,89.984831,2,0,0,26,9.765169,0
"Q20",2015,"204",206,"Pseudoroegneria spicata","N",0.250000000000001,85.170609,16.007183,9,1,0,11,14.579391,0
"Q20",2015,"205",207,"Pseudoroegneria spicata","N",0.250000000000002,80.765288,17.118436,9,0,0,11,16.868436,0
"Q20",2015,"206",208,"Pseudoroegneria spicata","N",0.25,80.011224,18.070937,9,0,0,11,17.820937,0
"Q20",2015,"207",209,"Pseudoroegneria spicata","N",0.250000000000002,79.693723,20.095003,9,0,0,11,19.845003,0
"Q20",2015,"208",210,"Pseudoroegneria spicata","N",0.25,77.312468,19.737815,9,0,0,11,19.487815,0
"Q20",2015,"209",211,"Pseudoroegneria spicata","N",0.25,77.629969,20.928443,9,0,0,11,20.678443,0
"Q20",2015,"210",212,"Pseudoroegneria spicata","N",0.25,84.218107,21.365007,9,1,0,11,15.531893,0
"Q20",2015,"211",213,"Pseudoroegneria spicata","N",0.25,82.590917,22.436571,9,0,0,11,17.159083,0
"Q20",2015,"212",214,"Pseudoroegneria spicata","N",0.25,83.225918,23.785949,9,0,0,11,16.524082,0
"Q20",2015,"213",215,"Pseudoroegneria spicata","N",0.25,85.369047,25.055951,9,0,0,11,14.380953,0
"Q20",2015,"214",216,"Pseudoroegneria spicata","N",0.250000000000007,86.758112,24.976576,9,0,0,11,12.991888,0
"Q20",2015,"226",228,"Pseudoroegneria spicata","N",0.25,99.73595,82.960129,1,1,0,35,0.0140499999999975,1
"Q20",2015,"227",229,"Pseudoroegneria spicata","N",0.25,99.73595,84.706383,1,1,0,36,0.0140499999999975,1
"Q20",2015,"228",230,"Pseudoroegneria spicata","N",0.25,97.592822,97.565159,9,1,1,3,2.157178,1
"Q20",2016,"2",3,"Pseudoroegneria spicata","N",0.447373278539,10.691107542883,55.9991119861311,1,0,0,37,10.196495,0
"Q20",2016,"7",8,"Pseudoroegneria spicata","N",6.41198524390501,3.16868862887751,96.3250635086992,2,0,0,29,2.007625,1
"Q20",2016,"11",12,"Pseudoroegneria spicata","N",1.023817908338,29.8308793812369,85.8203651973877,10,0,0,2,13.493252,0
"Q20",2016,"13",14,"Pseudoroegneria spicata","N",0.590664035419,32.842546245439,84.278159049641,10,0,0,2,15.312267,0
"Q20",2016,"15",16,"Pseudoroegneria spicata","N",10.046361202606,36.9487441648454,47.285075737064,1,0,0,38,34.297439,0
"Q20",2016,"26",27,"Pseudoroegneria spicata","N",2.08757800482452,80.5586482276408,98.4519964101013,4,0,1,25,0,1
"Q20",2016,"29",30,"Pseudoroegneria spicata","N",1.4022796556905,97.8796451410645,95.9508513350233,10,0,0,3,1.38222399999999,1
"Q20",2016,"31",32,"Pseudoroegneria spicata","N",0.80861156975049,99.6756567317818,83.4073366681411,2,0,0,35,0,1
"Q20",2016,"44",45,"Pseudoroegneria spicata","N",7.80114216158102,80.4830822546266,17.0058584728102,10,0,0,11,14.688103,0
"Q20",2016,"45",46,"Pseudoroegneria spicata","N",0.84661799987249,82.4441303277783,14.8784516512119,10,0,0,11,14.291228,0
"Q20",2016,"47",48,"Pseudoroegneria spicata","N",1.150699661634,85.2581606754493,22.1252074675625,10,0,0,11,14.035947,0
"Q20",2016,"48",49,"Pseudoroegneria spicata","N",3.87869276212351,88.6861725324671,13.8631136961798,10,0,0,11,10.133336,0
"Q20",2016,"69",70,"Pseudoroegneria spicata","N",1.7165138407715,53.2009639618204,31.6986203322157,10,0,0,5,31.216657,0
"Q20",2016,"77",78,"Pseudoroegneria spicata","N",0.8274543977115,27.670444886317,7.62019453489392,10,0,0,12,7.24536,0
"Q20",2016,"78",79,"Pseudoroegneria spicata","N",0.326222139516,26.2382959321289,10.0931751000048,10,0,0,12,9.732447,0
"Q20",2016,"86",88,"Pseudoroegneria spicata","N",0.25,25.750939,19.118561,10,0,0,7,18.868561,0
"Q20",2016,"88",90,"Pseudoroegneria spicata","N",0.25,37.789505,24.912947,10,0,0,7,24.662947,0
"Q20",2016,"89",91,"Pseudoroegneria spicata","N",0.25,40.329511,24.317633,10,0,0,10,24.067633,0
"Q20",2016,"90",92,"Pseudoroegneria spicata","N",0.25,40.845449,26.937014,10,0,0,7,26.687014,0
"Q20",2016,"94",96,"Pseudoroegneria spicata","N",0.25,44.368824,37.069253,10,0,0,5,36.819253,0
"Q20",2016,"95",97,"Pseudoroegneria spicata","N",0.25,49.528209,35.878625,10,0,0,5,35.628625,0
"Q20",2016,"97",99,"Pseudoroegneria spicata","N",0.25,5.131037,56.053145,10,0,1,17,4.881037,0
"Q20",2016,"98",100,"Pseudoroegneria spicata","N",0.25,10.687298,64.392828,1,0,0,39,10.437298,0
"Q20",2016,"99",101,"Pseudoroegneria spicata","N",0.25,11.269383,67.991168,1,0,0,40,11.019383,0
"Q20",2016,"100",102,"Pseudoroegneria spicata","N",0.25000000000001,13.862305,67.779501,1,0,0,41,13.612305,0
"Q20",2016,"104",106,"Pseudoroegneria spicata","N",0.25,35.822765,82.448031,10,0,0,2,17.301969,0
"Q20",2016,"108",110,"Pseudoroegneria spicata","N",0.25,83.899858,98.727875,4,0,1,25,1.022125,1
"Q20",2016,"110",112,"Pseudoroegneria spicata","N",0.25,97.393635,86.226288,2,0,0,36,2.35636500000001,1
"Q20",2016,"117",119,"Pseudoroegneria spicata","N",0.25,68.157118,58.08118,1,0,0,42,31.592882,0
"Q20",2016,"120",122,"Pseudoroegneria spicata","N",0.25,85.619653,14.014738,10,0,0,11,13.764738,0
"Q20",2016,"129",131,"Pseudoroegneria spicata","N",0.25,52.305237,48.301499,10,0,0,5,47.444763,0
"Q20",2016,"132",134,"Pseudoroegneria spicata","N",0.24999999999999,67.952066,60.789857,1,0,0,43,31.797934,0
"Q20",2016,"133",135,"Pseudoroegneria spicata","N",0.25,55.322293,48.586654,10,0,0,5,44.427707,0
"Q21",2007,"14",15,"Pseudoroegneria spicata","N",51.494668453394,34.4631004418428,24.0103918286506,1,1,0,1,19.656678,0
"Q21",2007,"20",21,"Pseudoroegneria spicata","N",10.7881937292995,85.3495465476602,50.8147846898621,1,1,0,2,12.739084,0
"Q21",2007,"23",24,"Pseudoroegneria spicata","N",2.06279070221052,98.4963799112142,62.6243202401304,1,1,0,3,0.757878999999988,1
"Q21",2007,"25",26,"Pseudoroegneria spicata","N",19.972167707335,35.8764024829819,40.0079516946114,1,1,0,4,33.203413,0
"Q21",2007,"28",29,"Pseudoroegneria spicata","N",1.9789988408375,47.3011035060583,60.7537664304087,1,0,0,5,38.438644,0
"Q21",2007,"59",60,"Pseudoroegneria spicata","N",0.25,41.20533,11.844787,1,0,0,6,11.594787,0
"Q21",2007,"76",77,"Pseudoroegneria spicata","N",0.25,18.4333,61.173846,1,0,0,7,18.1833,0
"Q21",2007,"77",78,"Pseudoroegneria spicata","N",0.25,67.948505,61.173846,1,0,0,8,31.801495,0
"Q21",2007,"89",90,"Pseudoroegneria spicata","N",0.25,50.264503,92.446607,1,0,0,9,7.303393,0
"Q21",2007,"90",91,"Pseudoroegneria spicata","N",0.25,51.567535,94.804474,1,0,0,10,4.945526,0
"Q21",2008,"37",38,"Pseudoroegneria spicata","N",28.364365344713,32.5957068183176,24.8122226677621,2,1,0,1,20.397803,0
"Q21",2008,"40",41,"Pseudoroegneria spicata","N",10.1407946384915,86.547357767874,53.8744594219212,2,0,0,2,11.743213,0
"Q21",2008,"49",50,"Pseudoroegneria spicata","N",0.25,18.918304,99.063803,1,0,0,11,0.686196999999993,1
"Q21",2008,"51",52,"Pseudoroegneria spicata","N",0.25,14.070358,97.383182,1,0,0,12,2.36681800000001,1
"Q21",2008,"66",67,"Pseudoroegneria spicata","N",0.25,99.135646,64.869625,2,1,0,3,0.614353999999992,1
"Q21",2008,"69",70,"Pseudoroegneria spicata","N",0.25,57.249394,61.76694,1,0,0,13,37.98306,0
"Q21",2008,"70",71,"Pseudoroegneria spicata","N",0.25,59.834965,60.603433,1,0,0,14,39.146567,0
"Q21",2008,"72",73,"Pseudoroegneria spicata","N",0.25,85.561397,57.565387,2,0,0,2,14.188603,0
