"X","quad","year","trackID","area","survives","age","distEdgeMin","allEdge","seedling","QuadName","Grazing","Group","logarea","species","W.ARTR","W.HECO","W.POSE","W.PSSP"
536,"Q18",56,73,448.8910623,1,1,8.301367548,0,0,"P2 Q4","G","P2",6.10678023536468,"ARTR",0.465216483097045,0.0240279463058458,0.00292,0
537,"Q18",56,71,380.4212347,1,1,-2.16e-08,0,0,"P2 Q4","G","P2",5.94127915114269,"ARTR",0.0836999065883743,0,0,0
538,"Q18",56,67,0.291245122,0,1,9.861264425,0,0,"P2 Q4","G","P2",-1.23359002274034,"ARTR",52.8389888647035,0.44756241368331,0.0183825,0
539,"Q18",56,68,47.01044401,1,1,-1.33e-08,0,0,"P2 Q4","G","P2",3.85036979000314,"ARTR",1.53696174327727,5.68629396049598,0,0
540,"Q18",56,69,301.4664135,1,1,0.223730808,0,0,"P2 Q4","G","P2",5.70865861195207,"ARTR",1.12661676315135,0.958918261648202,0.00876,0
541,"Q18",56,70,78.92929932,1,1,5.011411268,0,0,"P2 Q4","G","P2",4.36855250644792,"ARTR",0.232438931503212,0.942111469594911,0.0020482093680022,0
542,"Q19",26,37,0.594816731,0,4,17.99537924,0,0,"P7 E1 Q1","UG","P7E1",-0.51950193600896,"ARTR",0.0294364490232068,0,0,0.394544133194508
543,"Q19",26,44,2.16939627,0,1,8.095218312,0,0,"P7 E1 Q1","UG","P7E1",0.774448912253091,"ARTR",0.00161106992707488,0,0,1.6756930569346
544,"Q19",26,41,5.907641999,0,4,12.38348319,0,0,"P7 E1 Q1","UG","P7E1",1.77624676686156,"ARTR",0.0215998887210385,0,0,0.464240447883234
545,"Q19",26,42,11.80712118,0,4,26.50553318,0,0,"P7 E1 Q1","UG","P7E1",2.46870283927537,"ARTR",0.0106593817617775,0,0,2.23271094550988
546,"Q19",26,40,4.705622916,0,4,3.902580055,0,0,"P7 E1 Q1","UG","P7E1",1.54875815874793,"ARTR",0.00236073958948856,0,0,1.16074380843857
547,"Q19",29,45,0.25,0,3,6.650437069,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0,0,0,0.840198500955347
548,"Q19",33,48,0.25,0,1,25.53670662,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.00745571430862178,0,0.310206278894621,0.286828725308065
549,"Q19",33,46,0.25,1,1,16.45068864,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.00051571430862178,0,0.0153085494593908,0.355429383363114
550,"Q19",33,47,0.25,1,1,22.5145988,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.006975,0,0.25630648763738,0.297199886216269
551,"Q19",34,47,0.25,0,2,21.42214021,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",1.75e-05,0.0004225,0.19180183345812,0.231649361057716
552,"Q19",34,46,0.25,0,2,15.7315902,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",1.75e-05,0,0.00203283654740126,0.280131025634201
553,"Q19",35,49,42.43218802,1,1,27.603191,0,0,"P7 E1 Q1","UG","P7E1",3.74790722564332,"ARTR",0.00695750000000019,0.00175924270073181,0.0145468044233086,0.13522408985664
554,"Q19",35,50,0.25,0,1,31.47630584,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",38.4998439275732,0.0018090007330745,0.0121490480522317,0.13365550511117
555,"Q19",36,49,49.77339536,1,2,27.0011535,0,0,"P7 E1 Q1","UG","P7E1",3.90748061156019,"ARTR",0.000906380237716589,0,0.0096225,0.518112125675029
556,"Q19",36,51,0.25,0,1,12.28649645,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.149679992209541,0,0.0971577001627302,2.71394816679652
557,"Q19",37,56,0.25,1,1,27.2867199,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.256489385922192,0,0,1.68810284051834
558,"Q19",37,57,0.25,0,1,26.33634646,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.256489385922192,0,0,2.85388731195084
559,"Q19",37,53,0.25,0,1,20.11256052,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.00650688592219207,0,0,0.091851394441707
560,"Q19",37,52,0.25,1,1,13.08366129,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.286361822872758,0,0.0651442454784733,0.697436878601714
561,"Q19",37,55,0.25,0,1,9.75882301,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.00650688592219207,0,0.691585290764044,1.21817180317667
562,"Q19",37,49,91.70551317,1,3,26.5193652,0,0,"P7 E1 Q1","UG","P7E1",4.51858249926543,"ARTR",0.00780779952929364,0,0.00489007454875852,0.122720061769582
563,"Q19",37,54,0.25,0,1,16.63913864,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.00650688592219207,0,0,0.163880758947433
564,"Q19",38,56,0.25,1,2,26.97552615,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0158187950848068,0,0,2.54123956068836
565,"Q19",38,49,125.6342938,1,4,25.2073402,0,0,"P7 E1 Q1","UG","P7E1",4.83337525657443,"ARTR",0.0134944760773473,0,0.00994528867837158,0.172759757906149
568,"Q19",38,65,0.25,0,1,6.078026131,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0100917362113247,0,0,0.129379664418162
569,"Q19",38,59,0.25,0,1,25.53377771,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0448621646422331,0,0,3.81169035893217
570,"Q19",38,58,0.25,0,1,23.4994738,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.764151853660282,0,0.369519628096596,2.82113025105516
572,"Q19",38,52,3.027064551,1,2,12.38601129,0,0,"P7 E1 Q1","UG","P7E1",1.10759335488654,"ARTR",0.404044443544143,0,0.100979080819144,1.81416359947587
573,"Q19",38,63,0.25,0,1,12.24755973,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.00964629508480679,0,0,0.503710972872428
575,"Q19",38,64,0.25,0,1,30.73927225,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0157817362113247,0,0,0.487308792821151
576,"Q19",39,52,0.25,1,3,13.83919958,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.370643369897648,0,0.0204091811690305,1.55137931243942
577,"Q19",39,49,112.1275894,1,5,24.78892695,0,0,"P7 E1 Q1","UG","P7E1",4.71963741398075,"ARTR",0.00105249999999925,0,0.00949529483129062,0.173099567040781
578,"Q19",39,56,0.25,0,3,28.05586912,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.00788393126002131,0,0,3.55176007527507
581,"Q19",40,49,173.538896,1,6,22.59612695,0,0,"P7 E1 Q1","UG","P7E1",5.15640175869938,"ARTR",0.00103499999999665,0,0.05565,0.166872600644577
582,"Q19",40,52,0.25,1,4,13.20031208,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.518142972733643,0,0.0348781089325288,1.66579685005652
583,"Q19",41,70,0.25,0,1,32.24178866,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.022098136635066,0,0,0.166919635051468
584,"Q19",41,71,0.25,0,1,33.08228944,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.021098136635066,0,0.00292,1.69690947346639
585,"Q19",41,52,5.392588376,1,5,12.30200816,0,0,"P7 E1 Q1","UG","P7E1",1.68502548783487,"ARTR",1.40320377092238,1.28412968206819e-07,0.0654269419221811,1.61388980447044
586,"Q19",41,49,288.1165064,1,7,20.22560817,0,0,"P7 E1 Q1","UG","P7E1",5.66336493444439,"ARTR",0.0220353345373963,0.117980967413144,0.100732859423929,0.158224781631554
587,"Q19",41,69,0.25,0,1,21.91572224,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0226156366350661,0,0.00416642349352267,0.337011760257313
588,"Q19",41,68,0.25,1,1,7.374879257,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0216156366350661,0,0.00811174344167774,0.84398847928225
590,"Q19",45,49,880.1107571,1,11,9.341146449,0,0,"P7 E1 Q1","UG","P7E1",6.78004775989341,"ARTR",0.00198595517692847,0,0.0587876363581803,0.163935541680827
591,"Q19",45,77,0.25,0,1,22.62001833,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0655762080840746,0.000419390405204905,0.156415075781921,0.479494823398253
594,"Q19",45,75,0.25,0,1,23.74545896,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0650587080840746,0.0299565061625406,0.0251458978319226,0.0742464261188805
595,"Q19",45,79,0.25,0,1,10.06186832,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0650587080840747,0,0,0.047951145614133
596,"Q19",45,68,27.12078696,1,5,5.058531601,0,0,"P7 E1 Q1","UG","P7E1",3.3003004803503,"ARTR",0.311695245870106,0,0.191643558125854,0.282914035564885
597,"Q19",46,49,609.0062275,1,12,8.427977687,0,0,"P7 E1 Q1","UG","P7E1",6.41182849343758,"ARTR",0.00621895361343964,1.07965192687882e-06,0.406369539703382,0.1200278901587
598,"Q19",46,68,29.08859988,1,6,5.584783961,0,0,"P7 E1 Q1","UG","P7E1",3.37034634071971,"ARTR",0.0751018795106802,0,0.374130388483563,0.743255235409924
599,"Q19",46,80,0.25,0,1,7.900878477,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0516766379183121,0,0.00584,0.0491726628215016
600,"Q19",46,83,0.25,0,1,26.09213318,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0452191379183121,0,0.991309569308127,0.927597059357755
601,"Q19",46,81,0.25,0,1,7.889034727,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0516766379183121,1.12388158101784e-06,0.00292,0.0399269812874581
602,"Q19",46,82,0.25,0,1,25.80952849,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0997275067393601,0,0,0.0931844749782292
603,"Q19",46,84,0.25,0,1,18.81107146,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0447366379183121,0,0.0165025154862084,0.708845879962291
604,"Q19",49,68,23.66310888,1,9,4.73848315,0,0,"P7 E1 Q1","UG","P7E1",3.16391724805858,"ARTR",0.0279361087147655,0,0.17678144426112,0.661340147246641
605,"Q19",49,49,399.1747672,1,15,7.056193314,0,0,"P7 E1 Q1","UG","P7E1",5.98939933402274,"ARTR",0.00150066429579333,1.9422425746538e-05,0,0.245149445358416
606,"Q19",50,68,67.15664314,1,10,2.839522982,0,0,"P7 E1 Q1","UG","P7E1",4.20702784793454,"ARTR",0.0404678871845367,0,0.0132395466468828,1.05536136809896
607,"Q19",50,85,0.25,0,1,22.20439958,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0451513522040177,0.0666823459261756,0.0255883323262434,2.54545895062613
608,"Q19",50,49,577.8626741,1,16,6.428251901,0,0,"P7 E1 Q1","UG","P7E1",6.35933625238158,"ARTR",0.0047184650470423,0,0.0795775,0.291888996541737
609,"Q19",51,49,500.8926265,1,17,3.828291749,0,0,"P7 E1 Q1","UG","P7E1",6.21639175975213,"ARTR",0.00622379107366104,0,0,0.278307661633622
610,"Q19",51,68,88.91130111,1,11,2.756997985,0,0,"P7 E1 Q1","UG","P7E1",4.48763925603789,"ARTR",0.0350624838536663,0,0.0207536175173328,0.691094405322709
611,"Q19",54,49,676.3075998,1,20,-1.07e-08,0,0,"P7 E1 Q1","UG","P7E1",6.51664800183847,"ARTR",0.0220638837072142,0.00041883342444668,2.34095666465472,0.293118997207258
612,"Q19",54,118,0.25,0,1,22.0479113,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0684239413431052,0.00779221464907555,0,0.603027780568016
613,"Q19",54,115,0.25,1,3,8.615240977,0,0,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",1.08434823675143,0,0,0.104840888995524
614,"Q19",54,68,117.1490205,1,14,4.15909017,0,0,"P7 E1 Q1","UG","P7E1",4.76344680384331,"ARTR",0.0602410100623239,0,0.034398048024492,0.513612334129338
615,"Q19",54,117,183.7782561,1,1,0.249125364,0,0,"P7 E1 Q1","UG","P7E1",5.21372990096471,"ARTR",0.0565769634086123,0,0,0.0662485602980429
616,"Q19",55,117,173.6620259,1,2,-1.6e-08,0,0,"P7 E1 Q1","UG","P7E1",5.15711103046334,"ARTR",0.0737285642106472,2.5e-06,0,0.0680334085372775
617,"Q19",55,68,201.362177,1,15,0.15451988,0,0,"P7 E1 Q1","UG","P7E1",5.30510516225054,"ARTR",0.071789553570318,0,0.0340528281806626,0.27294636526077
618,"Q19",55,49,850.4030234,1,21,-2.65e-09,0,0,"P7 E1 Q1","UG","P7E1",6.74571038228953,"ARTR",0.0263566942033917,0.000572960807304718,0.48394371917028,0.300491843062106
619,"Q19",55,123,0.25,0,1,35.47581756,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",1.04791118390348,0,0,0.30021274788982
620,"Q19",55,122,0.25,0,1,38.01476288,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.972659311031659,3.1714664945536e-06,0,0.635722776067478
621,"Q19",55,121,0.25,0,1,39.07018319,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",1.06432859063201,0,0,0.717250531682028
622,"Q19",55,124,0.25,0,1,5.798801131,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",0.0994309675335372,0.761708427695577,0,0.29827483945084
623,"Q19",55,120,0.25,0,1,26.3192449,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",42.6955039882389,0.00110919847519444,0.130785999139365,0.42655292529512
624,"Q19",55,119,0.25,0,1,28.69896287,0,1,"P7 E1 Q1","UG","P7E1",-1.38629436111989,"ARTR",24.8700029560174,0.131993009273386,0.0244379043776143,0.390103368177972
625,"Q2",32,44,95.94018449,1,1,10.37620897,0,0,"E1 Q2","UG","E1",4.56372491904476,"ARTR",0.0201851743068955,0,0.162017555239143,0.11973287013832
626,"Q2",32,46,45.56429011,1,1,31.35208086,0,0,"E1 Q2","UG","E1",3.81912429810545,"ARTR",0.0260607029044224,0,0.0899217704582928,0.503921129548755
627,"Q2",32,45,215.3926881,1,1,6.94e-09,0,0,"E1 Q2","UG","E1",5.37246281846367,"ARTR",0.0118234990509712,0,0.944860386898731,0.061598851818802
628,"Q2",32,47,27.40265476,1,1,-2.14e-08,0,0,"E1 Q2","UG","E1",3.31063989775168,"ARTR",0.0249828104919331,0,0.0126387892967937,0.0480759590339146
629,"Q2",33,45,186.4506067,1,2,-2.34e-08,0,0,"E1 Q2","UG","E1",5.22816636057502,"ARTR",0.0678379866719071,0,0,0.0439773513931913
630,"Q2",33,46,49.11744224,1,2,27.44956285,0,0,"E1 Q2","UG","E1",3.89421421082187,"ARTR",0.119731965050777,0,0.0599475820728965,2.67731815502529
631,"Q2",33,44,63.7246199,1,2,10.88669722,0,0,"E1 Q2","UG","E1",4.15457098555235,"ARTR",0.0221746968213897,0,0,0.119376395544088
632,"Q2",33,47,60.33266875,1,2,7.39e-09,0,0,"E1 Q2","UG","E1",4.09987372734368,"ARTR",0.0224121331461784,0,0,0.038590790359479
634,"Q2",34,49,5.169912373,1,1,6.468040962,0,0,"E1 Q2","UG","E1",1.64285573924711,"ARTR",0.0282253930550259,0,0,0.118558041082574
635,"Q2",34,47,40.3971359,1,3,0.042165993,0,0,"E1 Q2","UG","E1",3.69875888888968,"ARTR",0.00546427222804504,0,0,0.0267029954286146
637,"Q2",34,44,24.5403107,1,3,10.41565191,0,0,"E1 Q2","UG","E1",3.20031710016431,"ARTR",0.00657424999221184,0,0.0486590652022211,0.0458140607879801
638,"Q2",34,50,0.25,0,1,17.16667224,0,0,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.00927457174095031,0.0189270585709277,0,0.137278279775131
639,"Q2",34,45,26.92607496,0,3,1.812788637,0,0,"E1 Q2","UG","E1",3.29309514647948,"ARTR",0.0286045363724825,0,0,0.0282603172452357
640,"Q2",34,51,0.25,0,1,26.5228699,0,0,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.0092745717409503,0.0003775,0.026365,0.0719019611835059
641,"Q2",35,53,0.25,1,1,17.14905427,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.299414537789007,0,0,0.0575534606658075
643,"Q2",35,55,0.25,0,1,32.66786053,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.0969707820397363,0,0.00122047942462859,0.0488313880880299
644,"Q2",35,54,0.25,0,1,10.18227848,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",2.98910104427184,0,0.0019837969353368,0.0855089189850693
645,"Q2",35,49,27.68644115,1,2,8.183163624,0,0,"E1 Q2","UG","E1",3.32094280418469,"ARTR",0.0636654085236164,0,0.0729833971056003,0.166643184597595
646,"Q2",35,44,68.00645377,1,4,7.688608943,0,0,"E1 Q2","UG","E1",4.21960260905494,"ARTR",0.0223113106738811,0,0.0612061512123344,0.0783228636831352
647,"Q2",35,56,0.25,1,1,22.13037302,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.416737997327401,0,0,0.105344033002337
648,"Q2",35,48,38.14919511,1,3,1.44e-08,0,0,"E1 Q2","UG","E1",3.64150465947382,"ARTR",0.0243663201053877,0,0,0.0428385813823903
649,"Q2",35,52,34.97976296,1,1,4.904860494,0,0,"E1 Q2","UG","E1",3.55476969312381,"ARTR",0.0302781790760625,0,0.0139958792602995,0.0656278148384841
651,"Q2",35,47,110.3388702,1,4,0.558844852,0,0,"E1 Q2","UG","E1",4.7035562685314,"ARTR",0.0245205418542152,0,0,0.0391732226073725
652,"Q2",35,59,0.25,1,1,18.85733396,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.373474340604743,0,0.0413675433088319,1.30408108203244
653,"Q2",35,58,0.25,0,1,21.02663005,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.416572719444163,0,0.0796228990802435,4.85451959367574
654,"Q2",35,46,91.29302568,1,4,30.30860351,0,0,"E1 Q2","UG","E1",4.51407439563603,"ARTR",0.0226808992854655,0,0.029285,1.03870777458627
655,"Q2",36,64,0.25,0,1,14.19024723,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.145249070785265,0.00157009797110141,0.029285,0.106097516995481
656,"Q2",36,76,0.25,0,1,43.1398871,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.831255279794055,0.0259621863425177,0.00292,0.192445848056173
657,"Q2",36,67,0.25,0,1,19.09858239,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.29299076586424,0,0.0940493027621597,3.55614945817879
659,"Q2",36,69,0.25,0,1,11.71694411,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",15.4816692805439,0.172374507891057,0.42265045062629,1.54237538430752
660,"Q2",36,53,0.25,0,2,19.46709411,0,0,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.334175639591143,0,0.0377716346269832,0.357438168580831
661,"Q2",36,63,0.25,0,1,10.62414645,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.118060511011994,0.0015775,0.06318988350217,0.120238802922474
662,"Q2",36,56,0.25,0,2,20.18433161,0,0,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.221415474747955,0,0.00752303103692228,0.206441214539447
663,"Q2",36,72,0.25,0,1,28.13191443,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.303025830845198,0.00267686025514046,0.196270030337296,0.714843845960146
664,"Q2",36,52,29.95152384,1,2,8.34549565,0,0,"E1 Q2","UG","E1",3.39958020273292,"ARTR",0.569547817051396,4.11587666996752e-06,0,0.506168830128344
665,"Q2",36,61,0.25,0,1,33.91761288,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.21095113811761,0,0.0543502136372546,0.174565428886945
666,"Q2",36,74,0.25,0,1,40.85606523,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",1.00615018315627,0.00584749621610075,0.012969774568768,0.208330380474335
667,"Q2",36,59,0.25,0,2,15.65720036,0,0,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.217932558017672,0,0.0760919808471702,1.29191949476312
668,"Q2",36,68,0.25,0,1,11.39068395,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",2.30099016874569,0.00669175066935642,0.544321330803944,1.62487695988581
669,"Q2",36,65,0.25,0,1,19.02982146,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.100531501142443,0,0,0.596138519391349
670,"Q2",36,77,0.25,0,1,41.78483007,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.165700246557111,0.284574720688684,0,0.0936280155911856
671,"Q2",36,75,0.25,0,1,40.7744996,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.969375311007171,0.0461458919249999,0.00292,0.172391925425634
672,"Q2",36,70,0.25,0,1,5.856493318,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",31.9765302432773,0.0513948090877826,0.0995161131240276,0.255114427525483
673,"Q2",36,62,0.25,0,1,7.665041758,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",1.11883339403336,0,0.247969745272791,0.172633860361705
674,"Q2",36,80,0.25,0,1,40.35744101,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.0773166634526238,0.443501503868729,0,0.0806447136780569
675,"Q2",36,44,75.24499788,1,5,6.1426277,0,0,"E1 Q2","UG","E1",4.32074942806405,"ARTR",0.01702876227197,0,0.0271139178703448,0.130034664750188
676,"Q2",36,47,61.08169454,1,5,0.034723,0,0,"E1 Q2","UG","E1",4.11221222292566,"ARTR",0.0155763719028563,0.0254807023727441,0.0502925,0.385484070242429
677,"Q2",36,49,60.26692824,1,3,2.36181205,0,0,"E1 Q2","UG","E1",4.09878349954603,"ARTR",0.0829399389136591,0.255766737645655,0.0995161131240276,0.228810524895821
678,"Q2",36,81,0.25,0,1,34.37164178,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.32467567998713,0.116895669567673,0.00141726103014655,0.158226912725157
680,"Q2",36,46,51.05614865,1,5,31.51847225,0,0,"E1 Q2","UG","E1",3.93292598104058,"ARTR",0.0246556601159383,0,0.00584,0.197468138039077
681,"Q2",36,78,0.25,0,1,36.28842147,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.367988504807774,0.13300492318184,0.00292,0.166610237338854
682,"Q2",36,73,0.25,0,1,39.18398085,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.856011129289073,0.00475270318082675,0.0205018641916631,0.294641342070317
683,"Q2",36,79,0.25,0,1,45.21056289,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.186100678910753,0.0516294350588948,0,0.133443256963331
684,"Q2",37,48,99.64399523,1,5,-2.12e-08,0,0,"E1 Q2","UG","E1",4.60160378623806,"ARTR",0.0425699783695056,0,0,0.0402961426225687
685,"Q2",37,44,102.4932088,1,6,4.731355804,0,0,"E1 Q2","UG","E1",4.62979654077371,"ARTR",0.0868867893560507,0,0.0418275,0.0449491251992121
686,"Q2",37,47,38.59213592,1,6,0.908952673,0,0,"E1 Q2","UG","E1",3.65304852307198,"ARTR",0.0427891040010301,0,0,0.0453313186695108
687,"Q2",37,46,76.24788958,1,6,31.66602225,0,0,"E1 Q2","UG","E1",4.33398973746514,"ARTR",0.0248935421593044,0,0.0096225,0.217825319696671
688,"Q2",37,86,0.25,1,1,16.28247458,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.254834673873005,0,0,0.917719083268444
689,"Q2",37,49,66.52537499,1,4,2.348105833,0,0,"E1 Q2","UG","E1",4.19758345367613,"ARTR",0.0511784722481219,0.1263,0.00647506088814449,0.111604751736202
690,"Q2",37,87,0.25,0,1,12.18493004,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.973461012348749,0.00324698809705162,0.111522945108564,1.53778602008998
691,"Q2",37,85,0.25,0,1,19.10373552,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.381514044905931,0,0.00132300369598438,2.82960348103155
692,"Q2",37,88,0.25,0,1,12.52079411,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",5.13596783149044,0.0343582698567385,0.109758219226297,1.0066866953807
693,"Q2",37,84,0.25,1,1,20.63528396,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.55988324337445,0,0.00291999999999999,0.103714676297837
694,"Q2",37,52,18.5458876,1,3,7.443948787,0,0,"E1 Q2","UG","E1",2.92024807175361,"ARTR",0.0343901904094663,0,0.00292,0.409049570174775
695,"Q2",37,83,0.25,0,1,11.44331598,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",1.85801629377563,0,0.00292,0.347332225386973
696,"Q2",37,82,0.25,1,1,18.76515896,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.267694249792753,0,0.0213444655700868,0.0527114807274485
697,"Q2",38,91,0.25,0,1,35.63451288,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.129654667872812,0.000425,0.00292,0.0891328290180414
699,"Q2",38,94,0.25,0,1,12.89257692,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",7.53315069717484,0,0.00996078488438774,3.95694228217374
701,"Q2",38,82,9.096329073,1,2,17.45738475,0,0,"E1 Q2","UG","E1",2.20787093356428,"ARTR",0.451513441811432,0,0.0860034536925454,0.0766033413901084
702,"Q2",38,49,153.442041,1,5,0.0311074,0,0,"E1 Q2","UG","E1",5.03332291266293,"ARTR",0.0262574860330291,0,0.00292,0.175815893113179
703,"Q2",38,52,41.89324045,1,4,5.4990863,0,0,"E1 Q2","UG","E1",3.73512448813803,"ARTR",0.47612800629463,0.000846194521807053,0.029285,0.17038668051508
704,"Q2",38,47,47.09324537,1,7,0.33308865,0,0,"E1 Q2","UG","E1",3.85212958033472,"ARTR",0.0323162336658629,0,0,0.0711844698704362
705,"Q2",38,90,0.25,0,1,7.823676914,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.694117881229063,0,0.492601600488032,0.0735537684331166
706,"Q2",38,48,88.07150661,1,6,0.0551152,0,0,"E1 Q2","UG","E1",4.47814905963142,"ARTR",0.0340280534229318,0,0,0.0554593728819465
707,"Q2",38,98,0.25,0,1,7.919072227,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",10.4007391467082,0,0,0.0554593728819465
708,"Q2",38,97,0.25,0,1,9.508994103,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",17.4735794152143,0,0,0.0554593728819465
709,"Q2",38,92,0.25,0,1,16.87343005,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",1.05633336461139,0.00270846117170872,0.00317396027785399,0.762879973676037
710,"Q2",38,95,0.25,0,1,22.89614021,0,1,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.980361747325942,0,0,0.106716897735489
712,"Q2",38,84,0.25,1,2,20.47945818,0,0,"E1 Q2","UG","E1",-1.38629436111989,"ARTR",0.828959563741522,0,0,0.130979659462013
