"quad","year","trackID","area","x","y","allEdge","totCover","age","Treatment","inARTR"
"Q52",2013,10,19.136113268601,5.59859588,20.3526288,0,966.7487977696,3,"No_shrub",1
"Q52",2013,11,18.3298308718555,27.61887284,23.54685478,0,966.7487977696,3,"No_shrub",1
"Q52",2013,12,6.5505955273315,0.89587797,23.72318832,1,966.7487977696,3,"No_shrub",1
"Q52",2013,13,77.4002188430775,13.3605447,34.38289715,0,966.7487977696,3,"No_shrub",1
"Q52",2013,14,31.7877721721475,46.287157,23.35744989,0,966.7487977696,3,"No_shrub",1
"Q52",2013,15,17.178685295555,45.42295679,38.07214381,0,966.7487977696,3,"No_shrub",1
"Q52",2013,16,29.2543983833105,31.22074826,45.10842962,0,966.7487977696,3,"No_shrub",1
"Q52",2013,19,8.45252566989401,60.18943836,56.64075304,0,966.7487977696,3,"No_shrub",0
"Q52",2013,2,29.142388810667,80.91866974,23.35333034,0,966.7487977696,3,"No_shrub",0
"Q52",2013,20,51.0032639984965,72.25555976,54.45753676,0,966.7487977696,3,"No_shrub",0
"Q52",2013,24,14.7150524911655,77.35734047,63.65042595,0,966.7487977696,3,"No_shrub",0
"Q52",2013,25,22.1320442964765,41.1846365,65.4732074,0,966.7487977696,3,"No_shrub",1
"Q52",2013,26,18.244230675379,66.33478786,74.23294967,0,966.7487977696,3,"No_shrub",0
"Q52",2013,28,114.028879393596,63.19484326,92.08104758,0,966.7487977696,3,"No_shrub",0
"Q52",2013,29,88.0805999046625,81.82421026,80.17424753,0,966.7487977696,3,"No_shrub",0
"Q52",2013,3,46.588076892422,93.2576669,27.82105809,0,966.7487977696,3,"No_shrub",0
"Q52",2013,30,9.93715646906902,91.34151626,50.48767931,0,966.7487977696,3,"No_shrub",0
"Q52",2013,31,115.919337270572,42.85702445,90.25419763,0,966.7487977696,3,"No_shrub",0
"Q52",2013,32,12.1589842099085,34.22245532,98.60885969,1,966.7487977696,3,"No_shrub",0
"Q52",2013,33,14.771597661173,19.57702218,98.51687141,1,966.7487977696,3,"No_shrub",0
"Q52",2013,36,4.829242087027,26.51398033,60.2178857,0,966.7487977696,3,"No_shrub",0
"Q52",2013,4,37.740356107472,88.13303853,35.46826027,0,966.7487977696,3,"No_shrub",0
"Q52",2013,45,3.39942374612399,20.42638926,77.76578468,0,966.7487977696,3,"No_shrub",1
"Q52",2013,5,7.55156543165951,68.85535682,33.16611044,0,966.7487977696,3,"No_shrub",0
"Q52",2013,50,0.5,4.449316,73.466442,0,966.7487977696,3,"No_shrub",1
"Q52",2013,6,9.74884055597099,74.69717477,39.69108555,0,966.7487977696,3,"No_shrub",0
"Q52",2013,61,0.25,40.410672,47.823856,0,966.7487977696,3,"No_shrub",1
"Q52",2013,63,0.25,25.064808,47.647467,0,966.7487977696,3,"No_shrub",1
"Q52",2013,7,84.577480709745,66.71205568,8.95395313,0,966.7487977696,3,"No_shrub",0
"Q52",2013,8,28.733061485159,63.0840717,35.32188676,0,966.7487977696,3,"No_shrub",0
"Q52",2013,81,2.664294051238,91.97767595,0.67505782,1,966.7487977696,3,"No_shrub",0
"Q52",2013,9,20.903851734858,30.14241205,5.40264745,0,966.7487977696,3,"No_shrub",1
"Q52",2014,1,15.785475194886,93.15352019,29.20107325,0,657.784530780347,4,"No_shrub",0
"Q52",2014,10,50.2328282585707,6.55879984,19.97073895,0,657.784530780347,4,"No_shrub",1
"Q52",2014,11,0.5,29.3862155,28.724384,0,657.784530780347,4,"No_shrub",1
"Q52",2014,13,62.384405438086,13.20021608,36.13160651,0,657.784530780347,4,"No_shrub",0
"Q52",2014,14,45.414534654179,48.05641577,25.63513012,0,657.784530780347,4,"No_shrub",1
"Q52",2014,15,34.863216746427,46.45587138,40.58021559,0,657.784530780347,4,"No_shrub",1
"Q52",2014,2,25.356903637854,80.83885078,24.22971171,0,657.784530780347,4,"No_shrub",0
"Q52",2014,20,29.0737755166815,73.55794385,50.54268672,0,657.784530780347,4,"No_shrub",0
"Q52",2014,24,15.10144404625,77.23467498,64.79620514,0,657.784530780347,4,"No_shrub",0
"Q52",2014,25,45.75156049197,41.56066737,65.21987178,0,657.784530780347,4,"No_shrub",1
"Q52",2014,28,38.3527597117526,64.34617623,93.83873046,0,657.784530780347,4,"No_shrub",0
"Q52",2014,29,13.9609100117785,83.92249093,82.88798033,0,657.784530780347,4,"No_shrub",0
"Q52",2014,3,61.7420984619395,92.39712237,28.01756862,0,657.784530780347,4,"No_shrub",0
"Q52",2014,31,41.5949511546315,37.25259692,87.20757705,0,657.784530780347,4,"No_shrub",0
"Q52",2014,32,6.82456168765798,34.58457821,99.00008638,1,657.784530780347,4,"No_shrub",0
"Q52",2014,4,64.6408499964365,87.17862993,35.95868195,0,657.784530780347,4,"No_shrub",0
"Q52",2014,5,42.8274886723255,71.6962783,33.23020839,0,657.784530780347,4,"No_shrub",0
"Q52",2014,50,0.75,5.25092167,72.39065133,0,657.784530780347,4,"No_shrub",1
"Q52",2014,6,13.89494096011,76.15937671,38.62628862,0,657.784530780347,4,"No_shrub",0
"Q52",2014,8,27.075749348352,89.39704182,1.50344481,0,657.784530780347,4,"No_shrub",0
"Q52",2014,9,21.656076790459,32.17745933,7.06225077,0,657.784530780347,4,"No_shrub",1
"Q52",2015,1,0.25,94.468702,31.204469,0,58.955105116596,5,"No_shrub",0
"Q52",2015,10,10.058760559027,3.80883461,37.7736202,0,58.955105116596,5,"No_shrub",1
"Q52",2015,13,19.441399302154,11.66619583,38.51604316,0,58.955105116596,5,"No_shrub",0
"Q52",2015,15,0.5,45.983709,41.695219,0,58.955105116596,5,"No_shrub",1
"Q52",2015,16,0.75,31.621215,45.79185933,0,58.955105116596,5,"No_shrub",1
"Q52",2015,2,0.5,83.8985765,24.682477,0,58.955105116596,5,"No_shrub",0
"Q52",2015,20,0.25,76.60929,43.32241,0,58.955105116596,5,"No_shrub",0
"Q52",2015,26,3.3654993080155,15.44406708,0.65689748,1,58.955105116596,1,"No_shrub",0
"Q52",2015,27,0.25,97.193915,99.625856,1,58.955105116596,1,"No_shrub",0
"Q52",2015,28,3.84718011501399,63.67693236,97.95036138,0,58.955105116596,5,"No_shrub",0
"Q52",2015,29,0.5,86.425352,83.3804065,0,58.955105116596,5,"No_shrub",0
"Q52",2015,3,0.25,95.65933,40.755947,1,58.955105116596,4,"No_shrub",0
"Q52",2015,31,0.25,45.944022,90.577088,0,58.955105116596,5,"No_shrub",0
"Q52",2015,4,1.5,89.22112217,36.87097333,0,58.955105116596,5,"No_shrub",0
"Q52",2015,5,1,70.89427975,32.487701,0,58.955105116596,5,"No_shrub",0
"Q52",2015,7,0.25,72.344199,13.614934,0,58.955105116596,5,"No_shrub",0
"Q52",2015,8,5.663357436789,85.66136578,1.83771387,0,58.955105116596,5,"No_shrub",0
"Q52",2015,9,10.3289083955965,32.72803873,10.23421365,0,58.955105116596,5,"No_shrub",1
"Q52",2016,1,0.331821512187997,95.68921752,30.27209323,1,3.246697747261,6,"No_shrub",0
"Q52",2016,28,1.414876235073,26.58818488,88.6578201,0,3.246697747261,6,"No_shrub",0
"Q52",2016,29,0.25,17.854366,84.486488,0,3.246697747261,1,"No_shrub",1
"Q52",2016,3,0.25,97.51263,15.395043,1,3.246697747261,6,"No_shrub",0
"Q52",2016,30,0.25,19.865204,87.661495,0,3.246697747261,1,"No_shrub",1
"Q52",2016,31,0.5,28.2578035,88.4340795,0,3.246697747261,6,"No_shrub",0
"Q52",2016,32,0.25,20.182704,82.740235,0,3.246697747261,1,"No_shrub",1
"Q53",2011,1,16.2751006947195,86.36224776,78.15480733,0,21.190979817211,NA,"No_shrub",0
"Q53",2011,2,1.09382262344301,83.17097079,86.75827593,0,21.190979817211,NA,"No_shrub",0
"Q53",2011,3,2.35585047528052,95.46418892,98.00401962,1,21.190979817211,NA,"No_shrub",0
"Q53",2011,4,1.466206023768,56.40593097,56.43045142,0,21.190979817211,NA,"No_shrub",0
"Q53",2012,1,26.5392695957065,88.66427168,66.58004796,0,34.9655861592925,2,"No_shrub",0
"Q53",2012,2,3.7670106998785,82.99219944,85.9923067,0,34.9655861592925,2,"No_shrub",0
"Q53",2012,3,0.25,95.102513,98.890862,1,34.9655861592925,2,"No_shrub",0
"Q53",2012,4,4.4093058637075,57.57148929,53.52062238,0,34.9655861592925,2,"No_shrub",0
"Q53",2013,1,15.7303157719745,89.98231163,60.88507509,0,35.112016809413,3,"No_shrub",0
"Q53",2013,2,6.43952506957302,81.33891411,86.12624012,0,35.112016809413,3,"No_shrub",0
"Q53",2013,3,0.25,69.000107,43.214938,0,35.112016809413,1,"No_shrub",0
"Q53",2013,4,12.6921759678655,56.30317301,51.4407922,0,35.112016809413,3,"No_shrub",0
"Q53",2014,1,8.83010387116999,99.06225805,26.44803454,1,23.790438838101,3,"No_shrub",0
"Q53",2014,2,14.960334966931,87.80815866,88.02626718,0,23.790438838101,4,"No_shrub",0
"Q53",2015,1,0.75,83.027564,76.33371467,0,8.82553502700749,5,"No_shrub",0
"Q53",2015,2,6.82553502700749,84.65815486,84.90072308,0,8.82553502700749,5,"No_shrub",0
"Q53",2015,4,1,66.795344,65.9443885,0,8.82553502700749,5,"No_shrub",0
"Q53",2015,5,0.25,37.83664,46.074141,0,8.82553502700749,1,"No_shrub",0
"Q53",2016,1,1.88744716209851,99.37553417,26.42791439,1,14.101887807025,5,"No_shrub",0
"Q53",2016,2,5.4395721124775,83.54388849,84.88183378,0,14.101887807025,6,"No_shrub",0
"Q53",2016,4,0.25,98.14885,97.303712,1,14.101887807025,2,"No_shrub",0
"Q53",2016,5,6.52486853244899,36.40728473,40.99186537,0,14.101887807025,2,"No_shrub",0
"Q54",2011,1,1.5814236134705,34.15528616,98.51156775,1,279.396180481629,NA,"No_shrub",0
"Q54",2011,10,2.450162151313,9.24498202,95.57771763,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,11,4.21778019897801,20.26871402,76.25971778,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,12,4.6611413698385,6.16356475,67.96431455,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,13,0.7535214221855,22.04979835,50.41801071,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,14,4.4161248449245,13.49669417,39.19247858,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,15,31.14330419908,22.02688309,22.09849245,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,16,20.003820337059,43.75470096,7.6667582,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,17,3.327164114172,66.34566734,1.95700713,1,279.396180481629,NA,"No_shrub",0
"Q54",2011,18,1.61964323489351,61.84348033,0.83798715,1,279.396180481629,NA,"No_shrub",0
"Q54",2011,19,7.25811893746549,80.64917186,10.78384724,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,2,3.17451535929199,35.66714747,93.92486616,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,20,24.944980644487,84.35454173,18.20424831,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,21,14.715552831248,73.46468874,42.89910902,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,22,38.7183885030485,69.79239346,27.80105072,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,23,0.434125076264,76.02244288,37.34632221,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,24,3.5284258648645,56.26130608,19.93778114,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,25,10.0417724123455,83.67148683,88.43332984,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,26,6.77489088154599,77.64727594,91.41681439,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,27,3.17159975385448,94.22038699,87.00234003,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,28,10.9479459628545,94.45136758,59.86368903,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,29,10.655288549468,53.71873985,49.94036756,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,3,3.32521851042799,33.47531125,87.83639273,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,30,16.7913890542795,52.94738272,55.36423279,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,31,0.275156945679997,90.93782164,46.27728423,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,32,0.25,50.355207,2.061601,1,279.396180481629,NA,"No_shrub",0
"Q54",2011,33,0.25,76.725399,5.457095,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,34,0.25,91.057024,5.809873,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,35,0.25,87.837921,7.838349,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,36,0.25,89.778203,27.32936,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,37,0.25,92.688625,29.622421,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,38,0.25,91.277511,29.754713,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,39,0.25,95.995924,30.636659,1,279.396180481629,NA,"No_shrub",0
"Q54",2011,4,2.78365551438151,41.81454574,89.04181843,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,40,0.25,94.849393,31.43041,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,41,0.25,92.60043,31.827286,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,42,0.25,97.274745,32.003675,1,279.396180481629,NA,"No_shrub",0
"Q54",2011,43,0.25,70.419483,33.943957,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,44,0.25,69.802121,36.281114,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,45,0.25,70.992748,38.397786,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,46,0.25,31.12878,46.599885,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,47,0.25,16.223889,55.242958,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,48,0.25,83.339995,56.03671,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,49,0.25,47.797563,57.800601,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,5,6.5891809961995,43.39556023,84.21845449,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,50,0.25,98.774054,59.696786,1,279.396180481629,NA,"No_shrub",0
"Q54",2011,51,0.25,98.421276,64.06242,1,279.396180481629,NA,"No_shrub",0
"Q54",2011,52,0.25,95.775437,64.812075,1,279.396180481629,NA,"No_shrub",0
"Q54",2011,53,0.25,54.059381,65.738118,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,54,0.25,51.722224,66.399578,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,55,0.25,41.050674,79.364186,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,56,0.25,97.36294,79.981549,1,279.396180481629,NA,"No_shrub",1
"Q54",2011,57,0.25,93.92335,80.113841,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,58,0.25,96.392799,81.745442,1,279.396180481629,NA,"No_shrub",1
"Q54",2011,59,0.25,95.202171,84.435378,0,279.396180481629,NA,"No_shrub",1
"Q54",2011,6,2.23237215049701,46.88999609,96.86093414,1,279.396180481629,NA,"No_shrub",0
"Q54",2011,60,0.25,74.785117,84.611767,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,62,0.25,14.107218,87.654481,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,63,0.25,73.462198,88.00726,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,64,0.25,73.814976,89.550665,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,65,0.25,74.741019,91.094071,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,7,4.2440288720625,23.33489402,89.2515077,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,8,16.646514005156,17.67309225,88.61142781,0,279.396180481629,NA,"No_shrub",0
"Q54",2011,9,9.71897417029249,9.35900671,89.9688275,0,279.396180481629,NA,"No_shrub",0
"Q54",2012,1,4.310479298003,50.76998301,84.93769823,0,456.947172038281,1,"No_shrub",0
"Q54",2012,10,0.25,56.640116,93.420373,0,456.947172038281,1,"No_shrub",0
"Q54",2012,11,11.2605815065485,22.63089752,75.79860013,0,456.947172038281,2,"No_shrub",0
"Q54",2012,12,19.6858556327265,7.58197809,67.61699228,0,456.947172038281,2,"No_shrub",0
"Q54",2012,13,4.8542303377355,24.70777357,53.64301579,0,456.947172038281,2,"No_shrub",0
"Q54",2012,14,5.68438357057,14.95360667,43.50504465,0,456.947172038281,2,"No_shrub",0
"Q54",2012,15,52.68203792411,21.71968734,24.6103559,0,456.947172038281,2,"No_shrub",0
"Q54",2012,16,17.1654873948445,44.48640408,8.76252031,0,456.947172038281,2,"No_shrub",0
"Q54",2012,17,8.6461182854405,64.1552747,2.634213,1,456.947172038281,2,"No_shrub",0
"Q54",2012,18,5.500545806445,59.73710835,0.93925557,1,456.947172038281,2,"No_shrub",0
"Q54",2012,19,3.89893013082349,76.97074064,11.60882257,0,456.947172038281,2,"No_shrub",0
"Q54",2012,2,10.7123478998135,41.48074122,84.42762391,0,456.947172038281,2,"No_shrub",0
"Q54",2012,20,24.025804988812,81.15216788,19.64991974,0,456.947172038281,2,"No_shrub",0
"Q54",2012,21,9.86360342417002,70.29473265,42.23033225,0,456.947172038281,2,"No_shrub",0
"Q54",2012,22,61.9186930048391,67.98203943,28.93472703,0,456.947172038281,2,"No_shrub",0
"Q54",2012,24,6.8740559920795,53.97984481,21.48536829,0,456.947172038281,2,"No_shrub",0
"Q54",2012,25,18.9483911035795,85.23550535,90.39128601,0,456.947172038281,2,"No_shrub",1
"Q54",2012,26,5.44620221776101,77.9449529,92.02178234,0,456.947172038281,2,"No_shrub",0
"Q54",2012,27,7.022402808941,93.36436328,88.09348652,0,456.947172038281,2,"No_shrub",1
"Q54",2012,28,14.9256641218335,92.25464307,59.9300105,0,456.947172038281,2,"No_shrub",0
"Q54",2012,3,4.0236255190395,37.91905305,75.44914635,0,456.947172038281,2,"No_shrub",1
"Q54",2012,30,16.230132638409,52.36076937,54.34368508,0,456.947172038281,2,"No_shrub",1
"Q54",2012,31,3.672766142565,89.94442816,47.94892073,0,456.947172038281,2,"No_shrub",0
"Q54",2012,34,0.936721919841998,89.8702611,6.79078989,0,456.947172038281,2,"No_shrub",0
"Q54",2012,36,0.829117438458,88.53920958,29.04851458,0,456.947172038281,2,"No_shrub",0
"Q54",2012,37,0.25,92.325864,29.655661,0,456.947172038281,2,"No_shrub",0
"Q54",2012,38,3.7692366912065,91.24172902,30.78478878,0,456.947172038281,2,"No_shrub",0
"Q54",2012,4,0.25,65.735186,45.927569,0,456.947172038281,1,"No_shrub",1
"Q54",2012,40,2.78657338952849,94.81003979,34.21090842,0,456.947172038281,2,"No_shrub",0
"Q54",2012,47,3.775663845845,15.08352135,55.39250529,0,456.947172038281,2,"No_shrub",0
"Q54",2012,48,3.8334848969315,83.24241423,55.21675581,0,456.947172038281,2,"No_shrub",0
"Q54",2012,5,16.785582604593,43.16494102,82.85453806,0,456.947172038281,2,"No_shrub",1
"Q54",2012,53,1,56.19363,65.1347035,0,456.947172038281,2,"No_shrub",1
"Q54",2012,56,0.5,96.311158,77.677633,1,456.947172038281,2,"No_shrub",1
"Q54",2012,57,21.667537464354,93.4346841,75.52116708,0,456.947172038281,2,"No_shrub",1
"Q54",2012,6,4.25366262316649,44.25679408,95.66091793,0,456.947172038281,2,"No_shrub",0
"Q54",2012,7,0.25,91.036018,73.808093,0,456.947172038281,1,"No_shrub",1
"Q54",2012,8,20.306321111792,18.87217858,89.20783863,0,456.947172038281,2,"No_shrub",0
"Q54",2012,9,58.1509303034745,8.73378395,87.99991921,0,456.947172038281,2,"No_shrub",0
"Q54",2013,1,6.9909848926395,51.4572737,86.03397393,0,565.630501933177,2,"No_shrub",0
"Q54",2013,12,16.0456426607705,6.78735872,66.88908239,0,565.630501933177,3,"No_shrub",0
"Q54",2013,13,37.081904842575,26.11762552,50.08756018,0,565.630501933177,3,"No_shrub",0
"Q54",2013,14,2.8377386067005,12.72475488,40.59994545,0,565.630501933177,3,"No_shrub",0
"Q54",2013,15,36.2297694838385,22.87755138,21.85176196,0,565.630501933177,3,"No_shrub",0
"Q54",2013,16,26.322706478706,43.36680969,9.53586598,0,565.630501933177,3,"No_shrub",0
"Q54",2013,17,15.072962433923,60.4725143,7.88227458,0,565.630501933177,3,"No_shrub",0
"Q54",2013,18,0.937769194301999,79.99224871,0.46715866,1,565.630501933177,1,"No_shrub",0
"Q54",2013,19,3.10390725279149,72.58575391,13.14678289,0,565.630501933177,3,"No_shrub",0
"Q54",2013,2,37.6382482048625,38.01549983,97.24065151,0,565.630501933177,3,"No_shrub",0
"Q54",2013,20,1.2452582727765,68.15599509,21.53004282,0,565.630501933177,3,"No_shrub",0
"Q54",2013,21,5.52465405634899,72.30460847,44.37754492,0,565.630501933177,3,"No_shrub",1
"Q54",2013,22,70.633369668329,67.58210232,29.90824524,0,565.630501933177,3,"No_shrub",0
"Q54",2013,24,22.753121517676,54.45569668,21.91932269,0,565.630501933177,3,"No_shrub",0
"Q54",2013,25,14.203402054651,84.24141442,90.71943275,0,565.630501933177,3,"No_shrub",1
"Q54",2013,26,14.1414477335475,78.97299819,94.18270953,0,565.630501933177,3,"No_shrub",0
"Q54",2013,28,59.2982885644725,91.58407508,59.58659664,0,565.630501933177,3,"No_shrub",0
"Q54",2013,3,5.3806337434645,41.44973881,67.53632031,0,565.630501933177,3,"No_shrub",1
"Q54",2013,30,28.1490258313555,53.28157818,54.86608876,0,565.630501933177,3,"No_shrub",1
"Q54",2013,31,13.1939283363605,88.70839664,50.15091613,0,565.630501933177,3,"No_shrub",0
"Q54",2013,34,4.1497189415495,91.15242889,8.47883135,0,565.630501933177,3,"No_shrub",0
"Q54",2013,38,16.9493817151035,90.90882304,31.52722052,0,565.630501933177,3,"No_shrub",0
"Q54",2013,47,3.42159851913001,17.83032274,58.32796955,0,565.630501933177,3,"No_shrub",0
"Q54",2013,48,5.03741349718,82.82721366,54.47736413,0,565.630501933177,3,"No_shrub",1
"Q54",2013,5,8.488182093628,45.27615928,83.65396552,0,565.630501933177,3,"No_shrub",1
"Q54",2013,53,7.419515732356,53.40928442,65.55468366,0,565.630501933177,3,"No_shrub",1
"Q54",2013,57,12.696600812222,95.72820224,75.24471725,0,565.630501933177,3,"No_shrub",1
"Q54",2013,8,15.4157243538445,22.13109444,91.18202543,0,565.630501933177,3,"No_shrub",0
"Q54",2013,9,75.2676024380725,9.73403325,87.28959471,0,565.630501933177,3,"No_shrub",0
"Q54",2014,12,19.6975517893185,8.68292503,68.54448314,0,401.99730896098,4,"No_shrub",0
"Q54",2014,13,10.1791121275205,32.85492813,48.42198156,0,401.99730896098,4,"No_shrub",0
"Q54",2014,14,28.846281183367,13.23091564,41.02928466,0,401.99730896098,4,"No_shrub",0
"Q54",2014,15,0.75,23.49191967,21.337306,0,401.99730896098,4,"No_shrub",0
"Q54",2014,16,15.6462265304705,34.89853311,1.69836623,1,401.99730896098,2,"No_shrub",0
"Q54",2014,17,5.6742335365355,61.5088145,1.70563124,1,401.99730896098,4,"No_shrub",0
"Q54",2014,18,0.25,80.53179,1.317127,1,401.99730896098,2,"No_shrub",0
"Q54",2014,19,6.506661107487,77.87591317,13.69120292,0,401.99730896098,4,"No_shrub",0
"Q54",2014,2,40.8748253757875,35.15029665,90.82306203,0,401.99730896098,4,"No_shrub",0
"Q54",2014,20,20.141641183542,82.60032636,21.41068436,0,401.99730896098,4,"No_shrub",0
"Q54",2014,21,9.85157046631299,73.24846694,45.06959899,0,401.99730896098,4,"No_shrub",1
"Q54",2014,22,100.52663567688,68.66924791,30.38064147,0,401.99730896098,4,"No_shrub",0
"Q54",2014,24,6.786071764088,54.81105292,23.673724,0,401.99730896098,4,"No_shrub",0
"Q54",2014,25,6.84855036658652,84.60050352,89.94725647,0,401.99730896098,4,"No_shrub",1
"Q54",2014,27,0.75,94.79727033,89.95272067,0,401.99730896098,4,"No_shrub",1
"Q54",2014,28,7.5740901407095,90.1806418,58.40413362,0,401.99730896098,4,"No_shrub",1
"Q54",2014,3,2.828624747539,49.1137528,45.20641637,0,401.99730896098,3,"No_shrub",1
"Q54",2014,30,19.9272519764235,54.68092309,56.67824711,0,401.99730896098,4,"No_shrub",1
"Q54",2014,31,5.95285482030048,89.49876504,49.51412497,0,401.99730896098,4,"No_shrub",0
"Q54",2014,34,0.5,91.2805095,8.361672,0,401.99730896098,4,"No_shrub",0
"Q54",2014,38,5.06062934546098,91.67994646,32.78549889,0,401.99730896098,4,"No_shrub",0
"Q54",2014,47,0.25,18.88375,56.813592,0,401.99730896098,4,"No_shrub",0
"Q54",2014,53,3.402197953223,55.05940433,66.61373847,0,401.99730896098,4,"No_shrub",1
"Q54",2014,57,0.75,96.622899,77.16450067,0,401.99730896098,4,"No_shrub",1
"Q54",2014,8,29.6781908287615,22.87940199,90.56919485,0,401.99730896098,4,"No_shrub",0
"Q54",2014,9,52.7441080406665,8.9563887,90.88919975,0,401.99730896098,4,"No_shrub",0
"Q54",2015,12,23.397072512479,8.67069281,68.53565178,0,346.507854997153,5,"No_shrub",0
"Q54",2015,14,16.488484447933,12.9407384,41.45349246,0,346.507854997153,5,"No_shrub",0
"Q54",2015,15,13.671364945404,18.31966817,27.53284122,0,346.507854997153,5,"No_shrub",0
"Q54",2015,16,22.433326019107,38.43860488,6.05034345,0,346.507854997153,5,"No_shrub",0
"Q54",2015,17,12.1533326673345,60.36122286,2.32269173,0,346.507854997153,5,"No_shrub",0
"Q54",2015,19,22.3941617142335,51.06243076,18.91965257,0,346.507854997153,5,"No_shrub",0
"Q54",2015,2,24.580398389617,34.73087355,91.86115593,0,346.507854997153,5,"No_shrub",0
"Q54",2015,20,1,81.8222785,21.0366355,0,346.507854997153,5,"No_shrub",0
"Q54",2015,21,17.8745680692575,71.93268148,44.11842524,0,346.507854997153,5,"No_shrub",1
"Q54",2015,22,52.8831958511395,67.96153964,31.49123932,0,346.507854997153,5,"No_shrub",0
"Q54",2015,24,6.9512213743865,52.45835775,23.41238424,0,346.507854997153,5,"No_shrub",0
"Q54",2015,25,13.666402532831,83.4352755,88.71254886,0,346.507854997153,5,"No_shrub",1
"Q54",2015,27,0.5,93.0246925,89.368398,0,346.507854997153,5,"No_shrub",1
"Q54",2015,28,9.46595769722201,83.17250028,53.64291599,0,346.507854997153,5,"No_shrub",1
"Q54",2015,3,5.2001591360865,47.69322236,45.18239822,0,346.507854997153,4,"No_shrub",1
"Q54",2015,30,13.09850283088,52.05954498,62.28086742,0,346.507854997153,5,"No_shrub",1
"Q54",2015,31,17.7965813300875,86.11297528,50.04656466,0,346.507854997153,5,"No_shrub",0
"Q54",2015,34,5.48091106419451,90.30962772,9.21385254,0,346.507854997153,5,"No_shrub",0
"Q54",2015,38,13.6049783917555,90.28528419,32.92224422,0,346.507854997153,5,"No_shrub",0
"Q54",2015,47,21.8290187614195,16.72003082,58.4334028,0,346.507854997153,5,"No_shrub",0
"Q54",2015,5,0.5,45.1185825,83.1207655,0,346.507854997153,5,"No_shrub",1
"Q54",2015,8,10.6779479224715,21.15279845,90.7325065,0,346.507854997153,5,"No_shrub",0
"Q54",2015,9,20.8602693393135,10.06389039,90.63588552,0,346.507854997153,5,"No_shrub",0
"Q54",2016,12,1.713339960917,11.45312814,67.47991029,0,270.983038912165,6,"No_shrub",0
"Q54",2016,14,18.599966351006,14.40765521,41.86121407,0,270.983038912165,6,"No_shrub",0
"Q54",2016,15,3.6452699641305,23.24031547,26.74463372,0,270.983038912165,6,"No_shrub",0
"Q54",2016,16,13.3630816561915,35.36095602,2.86698943,0,270.983038912165,6,"No_shrub",0
"Q54",2016,19,13.4346695576545,79.52005936,13.77174645,0,270.983038912165,6,"No_shrub",0
"Q54",2016,2,4.82285948278099,38.05663442,92.36662832,0,270.983038912165,6,"No_shrub",0
"Q54",2016,20,23.163126567831,82.63283776,23.42100474,0,270.983038912165,6,"No_shrub",0
